version,total_memory,tmp_max,cpu_user_time,fd_use,tmp_used,rx_bytes,request_id,payload,insights_duration,shutdown,duration,threads_max,init_duration,agent_memory_max,agent_memory_avg,total_network,billed_duration,function_error,cold_start,insight_init_duration,billed_mb_ms,fd_max,memory_used,memory_size,memory_utilisation,shutdown_reason,cpu_system_time,start_time,tmp_free,function_name,tx_bytes,used_memory_max
RAM384,384,550461440,240,25,12136448,42,30c14e85-62d9-4670-8b05-cbbb72633c44,{'n': 1510},1475,0,1476,10,1266,9,9,84,1476,,True,1266,566784,1024,170,384,44,0,110,1722318916690,538324992,workbench-matmul,42,170
RAM384,384,550461440,10,21,12140544,592,34dbaeb5-a1bd-4281-b472-48da3c2d8143,{'n': 610},112,0,113,9,,10,10,4072,113,,False,0,43392,1024,138,384,35,0,10,1722318941856,538320896,workbench-matmul,3480,138
RAM896,896,550461440,830,21,12140544,7647,a4ea912c-ac78-48c3-852e-612266fa23a0,{'n': 7210},4602,1,4603,9,,10,10,15474,4603,Runtime exited with error: signal: killed,False,0,4124288,1024,896,896,100,failure,1330,1722318978922,538320896,workbench-matmul,7827,896
RAM2304,2304,550461440,570,22,12136448,0,14e83afc-9edc-4ac2-b467-0b46347347ff,{'n': 2110},548,0,549,10,,9,9,0,549,,False,0,1264896,1024,221,2304,9,0,150,1722318920739,538324992,workbench-matmul,0,221
RAM128,128,550461440,0,21,12140544,7815,3448e61e-d834-4229-ab89-5f8ffc4954e2,{'n': 6910},51,0,52,10,,10,10,19230,52,,False,0,6656,1024,104,128,81,0,0,1722319081542,538320896,workbench-matmul,11415,104
RAM2432,2432,550461440,5180,21,12140544,718,a2ba36ca-9053-41c4-8f1a-ce8aebd93fc0,{'n': 4510},4031,0,4032,10,,11,11,4008,4032,,False,0,9805824,1024,795,2432,32,0,220,1722318986047,538320896,workbench-matmul,3290,795
RAM256,256,550461440,10,21,12140544,7319,91aac3d6-b658-4988-b778-5bfe99549d49,{'n': 9810},4,0,5,9,,10,10,16110,5,,False,0,1280,1024,107,256,41,0,10,1722319095145,538320896,workbench-matmul,8791,107
RAM2432,2432,550461440,120,22,12136448,42,44d7ccbb-c834-45bc-82c9-6f2a2f508e8a,{'n': 1110},107,0,108,10,,9,9,84,108,,False,0,262656,1024,145,2432,5,0,110,1722318919320,538324992,workbench-matmul,42,145
RAM384,384,550461440,300,21,12140544,222,f0459d98-b590-41a8-bf60-e68a4aec5c40,{'n': 9110},9556,1,9557,10,,10,9,300,9557,Runtime exited with error: signal: killed,False,0,3669888,1024,384,384,100,failure,220,1722319075426,538320896,workbench-matmul,78,384
RAM1920,1920,550461440,840,21,12140544,7647,6d07ed78-4e8b-4aa5-aa1a-04e02875c82c,{'n': 2410},832,0,833,10,,10,10,23138,833,,False,0,1599360,1024,359,1920,18,0,40,1722318929800,538320896,workbench-matmul,15491,359
RAM640,640,550461440,110,22,12136448,42,d7fdd9e0-d29f-4d97-998f-4817d627174e,{'n': 910},264,0,265,10,1258,9,8,84,265,,True,1258,169600,1024,136,640,21,0,100,1722318915475,538324992,workbench-matmul,42,136
RAM512,512,550461440,20,21,12140544,7181,1ee162b2-6604-4c74-b8ae-361f42b9c3e7,{'n': 10},2,0,3,10,,10,10,14794,3,,False,0,1536,1024,119,512,23,0,0,1722318942051,538320896,workbench-matmul,7613,119
RAM256,256,550461440,800,22,12140544,16165,73350718-86fa-4cb6-9d26-c35c0bcbf22c,{'n': 2410},6997,0,6998,10,,10,10,27552,6998,,False,0,1791488,1024,253,256,98,0,100,1722318930409,538320896,workbench-matmul,11387,253
RAM1664,1664,550461440,6480,21,12140544,7803,1ff3499b-24ec-471b-80c0-dff6d31b16fe,{'n': 4910},7442,0,7443,10,,11,11,20728,7443,,False,0,12385152,1024,689,1664,41,0,480,1722318939649,538320896,workbench-matmul,12925,689
RAM256,256,550461440,10,21,12140544,7385,2dac6f1b-3c8b-44d4-ac9a-7503a9926b9c,{'n': 9010},11,0,12,10,,10,10,14582,12,,False,0,3072,1024,107,256,41,0,0,1722319131026,538320896,workbench-matmul,7197,107
RAM1408,1408,550461440,450,22,12140544,16207,96e18951-c886-4c84-b300-81a7321e933b,{'n': 1910},630,0,631,10,,10,10,30640,631,,False,0,888448,1024,204,1408,14,0,60,1722318918632,538320896,workbench-matmul,14433,204
RAM512,512,550461440,460,21,12140544,264,07dcd45f-ace2-4f0d-a0ba-4031491dfb65,{'n': 8110},9277,1,9278,9,,10,10,384,9278,Runtime exited with error: signal: killed,False,0,4750336,1024,513,512,100,failure,420,1722318988450,538320896,workbench-matmul,120,513
RAM1664,1664,550461440,21470,21,12140544,7851,58835621-fd56-4471-8059-c95f9cd73f5a,{'n': 7310},23933,0,23934,10,,10,10,15792,23934,,False,0,39826176,1024,1373,1664,82,0,810,1722319067656,538320896,workbench-matmul,7941,1373
RAM640,640,550461440,1390,22,12136448,42,e2711342-b753-41d5-84e0-7e9f319d8364,{'n': 2810},4375,0,4376,10,1341,9,9,84,4376,,True,1341,2800640,1024,301,640,47,0,240,1722318919560,538324992,workbench-matmul,42,301
RAM2816,2816,550461440,14320,21,12140544,7887,ac8e1b1a-0161-4eca-ae7d-2234da830078,{'n': 6410},9532,0,9533,10,,10,10,15852,9533,,False,0,26844928,1024,1996,2816,70,0,620,1722319110594,538320896,workbench-matmul,7965,1996
,,,,,,,7b14b80b-31cf-41f5-ba6d-969810fe83de,{'n': 4310},,,24430,,,,,,,Runtime exited with error: signal: killed,,,,,128,128,,,,1722318993055,,,,
RAM512,512,550461440,340,21,12140544,7677,f684c0a9-88ec-47fc-ad3f-75b27208f13e,{'n': 7410},2635,1,2636,9,,10,10,15432,2636,Runtime exited with error: signal: killed,False,0,1349632,1024,512,512,100,failure,110,1722318978706,538320896,workbench-matmul,7755,512
RAM1536,1536,550461440,1020,21,12140544,0,759a3855-8e26-48ad-ba75-aac0734dd381,{'n': 8410},3626,1,3627,9,,9,9,0,3627,Runtime exited with error: signal: killed,False,0,5571072,1024,1537,1536,100,failure,510,1722319120899,538320896,workbench-matmul,0,1537
RAM2688,2688,550461440,0,21,12136448,0,3f08b40f-013b-4d15-a0f3-4a2733e95686,{'n': 510},11,0,12,9,,10,10,0,12,,False,0,32256,1024,162,2688,6,0,20,1722318921330,538324992,workbench-matmul,0,162
RAM1920,1920,550461440,3340,22,12140544,30768,27d9af62-43ce-4f42-b400-4284d008bdc4,{'n': 3910},3474,0,3475,10,,10,10,50006,3475,,False,0,6672000,1024,474,1920,24,0,340,1722318932661,538320896,workbench-matmul,19238,474
RAM1664,1664,550461440,16600,22,12140544,15993,67a213bc-6928-4983-86f6-85041ffc48ba,{'n': 6710},19035,0,19036,9,,11,11,27432,19036,,False,0,31675904,1024,1162,1664,69,0,1330,1722318992105,538320896,workbench-matmul,11439,1162
RAM256,256,550461440,0,21,12140544,430,a79e7483-ce21-4efa-a1f2-8da1d8825fb0,{'n': 8010},2,0,3,9,,10,10,3684,3,,False,0,768,1024,107,256,41,0,0,1722319102451,538320896,workbench-matmul,3254,107
RAM1280,1280,550461440,17050,21,12140544,264,d4c77967-9152-44cd-86e2-445b8bf11a9b,{'n': 7110},28360,0,28361,9,,10,10,384,28361,,False,0,36302080,1024,1276,1280,99,0,550,1722319128761,538320896,workbench-matmul,120,1276
RAM2176,2176,550461440,15920,21,12140544,8091,62b96e93-2e06-4657-9f61-b7979d81bdf6,{'n': 7210},21372,0,21373,10,,10,10,16012,21373,,False,0,46507648,1024,1363,2176,62,0,590,1722319024313,538320896,workbench-matmul,7921,1363
RAM384,384,550461440,140,22,12140544,31436,73f1dfd2-f0eb-44e6-88bd-bd6a960c9ab9,{'n': 1310},926,0,927,10,,10,10,50458,927,,False,0,355968,1024,261,384,67,0,20,1722318922296,538320896,workbench-matmul,19022,261
RAM2944,2944,550461440,40,22,12136448,42,edaac5ce-5420-444c-a227-bbf457ba2d7f,{'n': 410},16,0,17,10,1230,9,8,84,17,,True,1230,50048,1024,119,2944,4,0,80,1722318919952,538324992,workbench-matmul,42,119
RAM1920,1920,550461440,5780,21,12140544,718,a80c6bc4-afd3-4dd9-b86c-5512866ecfda,{'n': 4710},5732,0,5733,10,,11,11,4005,5733,,False,0,11007360,1024,651,1920,33,0,300,1722318973905,538320896,workbench-matmul,3287,651
RAM128,128,550461440,0,21,12140544,0,25202b0f-54f6-459c-ba56-bdedd353f90b,{'n': 210},76,0,77,9,,10,10,0,77,,False,0,9856,1024,105,128,82,0,0,1722318940352,538320896,workbench-matmul,0,105
,,,,,,,9bf28491-9340-4ba2-b7a2-d60eb5e65891,{'n': 9210},,,4059,,,,,,,Runtime exited with error: signal: killed,,,,,1408,1408,,,,1722319150051,,,,
RAM1536,1536,550461440,26330,21,12140544,264,82c85857-48cf-41e5-bf2d-f559fd89bf93,{'n': 7810},32420,0,32421,9,,10,10,384,32421,,False,0,49798656,1024,1518,1536,98,0,700,1722319156689,538320896,workbench-matmul,120,1518
RAM2816,2816,550461440,580,22,12136448,0,31fcac5a-365f-4714-a8d2-fb99108c7dfd,{'n': 2110},468,0,469,10,,9,9,0,469,,False,0,1320704,1024,218,2816,7,0,100,1722318921158,538324992,workbench-matmul,0,218
RAM896,896,550461440,590,21,12140544,7623,37007a7c-0a71-46f5-98a3-eb502441050b,{'n': 6110},4257,1,4258,10,,10,10,15394,4258,Runtime exited with error: signal: killed,False,0,3815168,1024,896,896,100,failure,1170,1722319048542,538320896,workbench-matmul,7771,896
RAM2048,2048,550461440,36890,21,12140544,7899,3c716a31-2ea7-44f6-a2bb-48068d554f0f,{'n': 8910},33939,0,33940,10,,10,10,15748,33940,,False,0,69509120,1024,1952,2048,95,0,1230,1722319106303,538320896,workbench-matmul,7849,1952
RAM512,512,550461440,440,21,12140544,222,1c41d64d-95ad-404e-bb4e-8a057042ba01,{'n': 8410},6979,1,6980,9,,10,10,300,6980,Runtime exited with error: signal: killed,False,0,3573760,1024,512,512,100,failure,180,1722319118510,538320896,workbench-matmul,78,512
RAM2560,2560,550461440,20,22,12136448,42,3186d722-c96e-4a9c-9e95-0c3f08a414d1,{'n': 210},4,0,5,10,,9,9,84,5,,False,0,12800,1024,163,2560,6,0,20,1722318921075,538324992,workbench-matmul,42,163
,,,,,,,26515c00-e9a2-4588-a7dd-1db0f299a9fb,{'n': 5510},,,14993,,,,,,,Runtime exited with error: signal: killed,,,,,256,256,,,,1722318959492,,,,
,,,,,,,34d514e6-ff79-42e1-b3a0-9bb48c085538,{'n': 9210},,,4868,,,,,,,Runtime exited with error: signal: killed,,,,,1920,1920,,,,1722319011327,,,,
RAM640,640,550461440,460,21,12140544,264,a9b48475-b2ed-4564-af66-d734356e9c14,{'n': 8410},8551,1,8552,9,,10,10,384,8552,Runtime exited with error: signal: killed,False,0,5473280,1024,640,640,100,failure,700,1722319120075,538320896,workbench-matmul,120,640
RAM2560,2560,550461440,6960,21,12140544,7719,7ef24a7e-f06b-4b06-9fe3-80d4ac659f17,{'n': 5010},5211,0,5212,10,,10,10,15590,5212,,False,0,13342720,1024,703,2560,27,0,410,1722318971723,538320896,workbench-matmul,7871,703
RAM256,256,550461440,970,22,12140544,123428,64898552-73a5-48e9-8021-275ef48a841f,{'n': 2510},8424,0,8425,10,,10,10,190876,8425,,False,0,2156800,1024,253,256,98,0,70,1722318932970,538320896,workbench-matmul,67448,253
RAM2176,2176,550461440,29950,21,12140544,7821,1ec4565f-d3bf-4806-bf8a-a7d2b550c844,{'n': 8310},25956,0,25957,9,,10,10,15654,25957,,False,0,56482432,1024,2166,2176,99,0,970,1722319082667,538320896,workbench-matmul,7833,2166
RAM1536,1536,550461440,1430,21,12140544,7611,5edf3c7d-d242-46ca-8ae8-fd720d501419,{'n': 9810},5203,1,5204,9,,10,10,15456,5204,Runtime exited with error: signal: killed,False,0,7993344,1024,1537,1536,100,failure,2600,1722319105031,538320896,workbench-matmul,7845,1537
RAM768,768,550461440,1040,22,12136448,42,a863c73e-8f19-4a6b-8644-02d5c2805f05,{'n': 2510},2631,0,2632,9,1233,9,9,84,2632,,True,1233,2021376,1024,262,768,34,0,210,1722318917714,538324992,workbench-matmul,42,262
RAM1152,1152,550461440,10460,21,12140544,7977,e60386ae-f9c3-4a88-ba30-d5a9dd64d21b,{'n': 5710},16883,0,16884,10,,10,10,18434,16884,,False,0,19450368,1024,876,1152,76,0,520,1722318969059,538320896,workbench-matmul,10457,876
RAM1408,1408,550461440,10540,21,12140544,7869,1d02cfab-b579-413d-b11d-fe14c1a453bb,{'n': 5710},14082,0,14083,10,,11,11,18354,14083,,False,0,19828864,1024,892,1408,63,0,460,1722318966483,538320896,workbench-matmul,10485,892
RAM2048,2048,550461440,2650,22,12140544,16207,b147709d-0935-49d4-9d45-c16efd250153,{'n': 3610},2590,0,2591,10,,10,10,30638,2591,,False,0,5306368,1024,423,2048,20,0,260,1722318932559,538320896,workbench-matmul,14431,423
RAM256,256,550461440,770,21,12140544,0,b3df9661-872e-45fc-a0f8-93e44c202a8e,{'n': 2310},15575,0,15576,9,,10,10,0,15576,,False,0,3987456,1024,230,256,89,0,80,1722318964370,538320896,workbench-matmul,0,230
RAM2560,2560,550461440,2870,22,12140544,62170,4749a2bd-1330-4bc9-a46b-b3abe9f0e128,{'n': 3710},2326,0,2327,10,,10,10,100228,2327,,False,0,5957120,1024,436,2560,17,0,300,1722318934226,538320896,workbench-matmul,38058,436
RAM1408,1408,550461440,15510,21,12144640,7809,10a7dc52-343c-4efd-9e02-f812dcd5bc1b,{'n': 6510},19898,0,19899,9,,11,11,15698,19899,,False,0,28017792,1024,1246,1408,88,0,360,1722319085189,538316800,workbench-matmul,7889,1246
RAM2304,2304,550461440,4430,21,12140544,0,0e4b57f0-dd6b-4c54-b8cf-216d489f86f2,{'n': 4310},3693,0,3694,10,,10,10,0,3694,,False,0,8510976,1024,550,2304,23,0,220,1722318939567,538320896,workbench-matmul,0,550
RAM1280,1280,550461440,3010,21,12140544,7491,254fcf22-8da7-40a6-b103-5b34032cac37,{'n': 3710},4318,0,4319,10,,11,11,15326,4319,,False,0,5528320,1024,726,1280,56,0,110,1722318971305,538320896,workbench-matmul,7835,726
RAM1408,1408,550461440,1180,21,12140544,8025,1fbfcf75-ae07-4684-a8fe-46c98af03d32,{'n': 2710},1527,0,1528,11,,11,11,18454,1528,,False,0,2151424,1024,458,1408,32,0,50,1722318934068,538320896,workbench-matmul,10429,458
RAM2048,2048,550461440,16610,21,12140544,222,41481841-c0ae-438d-9580-0ae7673c1c81,{'n': 6810},16379,0,16380,9,,11,11,300,16380,,False,0,33546240,1024,1185,2048,57,0,470,1722319120354,538320896,workbench-matmul,78,1185
RAM2560,2560,550461440,2870,21,12140544,7803,c99fe836-e5a3-4057-9c45-0c662dc2847a,{'n': 3710},2140,0,2141,10,,11,11,15644,2141,,False,0,5480960,1024,613,2560,23,0,130,1722318975108,538320896,workbench-matmul,7841,613
RAM1792,1792,550461440,90,21,12140544,0,146e8502-065b-41cc-a1dd-a5e8ae2e123f,{'n': 1110},120,0,121,9,,11,11,0,121,,False,0,216832,1024,613,1792,34,0,10,1722318945628,538320896,workbench-matmul,0,613
RAM1920,1920,550461440,90,22,12136448,42,2dea7217-21fe-4674-a0ae-4513160ef063,{'n': 1110},129,0,130,10,1242,9,8,84,130,,True,1242,249600,1024,144,1920,7,0,100,1722318919141,538324992,workbench-matmul,42,144
RAM2816,2816,550461440,39860,22,12140544,7833,18654390-cd17-43cd-84f7-25eaa48746ab,{'n': 9110},26455,0,26456,10,,10,10,15628,26456,,False,0,74500096,1024,2038,2816,72,0,1240,1722319065075,538320896,workbench-matmul,7795,2038
,,,,,,,0470b650-ccc4-4cee-b7ee-d3746d10a881,{'n': 8810},,,9449,,,,,,,Runtime exited with error: signal: killed,,,,,384,384,,,,1722319061205,,,,
RAM1792,1792,550461440,18630,22,12140544,7779,b64d8f9b-5779-4791-8708-c6327f51846d,{'n': 7010},19121,0,19122,10,,11,11,15706,19122,,False,0,34266624,1024,1675,1792,93,0,670,1722319061669,538320896,workbench-matmul,7927,1675
RAM1152,1152,550461440,1020,21,12140544,0,df4d17c5-0b87-4e42-84fc-642d30c2c4cf,{'n': 8410},6373,1,6374,9,,10,10,0,6374,Runtime exited with error: signal: killed,False,0,7342848,1024,1152,1152,100,failure,1420,1722318994481,538320896,workbench-matmul,0,1152
,,,,,,,5ca117bb-c92b-489a-93b4-6e6421649d8e,{'n': 8410},,,7497,,,,,,,Runtime exited with error: signal: killed,,,,,768,768,,,,1722319056082,,,,
RAM1024,1024,550461440,4990,22,12140544,718,db1d7421-399f-4cc1-b111-81ac0b05e895,{'n': 4410},9083,0,9084,10,,10,10,4010,9084,,False,0,9302016,1024,572,1024,55,0,260,1722318956625,538320896,workbench-matmul,3292,572
RAM1536,1536,550461440,400,21,12140544,496,1f22ca50-7422-4a3c-9064-7e3429640ab7,{'n': 1810},468,0,469,10,,10,10,4994,469,,False,0,720384,1024,694,1536,45,0,20,1722318950169,538320896,workbench-matmul,4498,694
RAM1024,1024,550461440,190,22,12140544,14412,32dac862-adca-4eab-ab23-c449ef86ae9d,{'n': 1510},500,0,501,9,,10,10,20479,501,,False,0,513024,1024,169,1024,16,0,10,1722318923018,538320896,workbench-matmul,6067,169
RAM2304,2304,550461440,41410,22,12136448,42,7f8bc291-d9ca-40ff-95c2-5bf322b3058f,{'n': 9210},34417,0,34418,11,1218,9,9,84,34418,,True,1218,79299072,1024,2076,2304,90,0,2520,1722319042841,538324992,workbench-matmul,42,2076
RAM768,768,550461440,320,22,12136448,42,414dd819-2dc6-4977-b3f5-f7730f16495c,{'n': 1610},845,0,846,10,1273,9,9,84,846,,True,1273,649728,1024,175,768,22,0,170,1722318916017,538324992,workbench-matmul,42,175
RAM896,896,550461440,410,21,12140544,76987,395f01d1-d57f-442b-ba00-8d9a50ad1f7d,{'n': 1910},1135,0,1136,10,,10,10,119736,1136,,False,0,1017856,1024,201,896,22,0,100,1722318924387,538320896,workbench-matmul,42749,201
RAM2944,2944,550461440,380,22,12140544,108632,e4edbca7-b104-4e2f-932f-3d77d0f959f3,{'n': 1810},277,0,278,10,,10,10,170876,278,,False,0,818432,1024,209,2944,7,0,50,1722318926174,538320896,workbench-matmul,62244,209
RAM1664,1664,550461440,1040,21,12140544,992,c6e534fa-d21c-42db-b074-055b9a9525d3,{'n': 2610},1214,0,1215,10,,11,11,8669,1215,,False,0,2021760,1024,285,1664,17,0,110,1722318922501,538320896,workbench-matmul,7677,285
RAM256,256,550461440,0,21,12140544,0,16426f0d-c565-420c-89bc-eab0a5b48a89,{'n': 7110},9,0,10,9,,10,10,0,10,,False,0,2560,1024,106,256,41,0,0,1722319036572,538320896,workbench-matmul,0,106
RAM512,512,550461440,3250,21,12140544,264,ae80320b-fe6e-41e4-842d-add6fc4c27cc,{'n': 4110},19669,0,19670,9,,10,10,384,19670,,False,0,10071040,1024,502,512,98,0,120,1722318984425,538320896,workbench-matmul,120,502
RAM1792,1792,550461440,180,21,12140544,1488,79f2974f-ba4a-4c5a-b8de-d8139d63faef,{'n': 1410},200,0,201,10,,11,11,8018,201,,False,0,360192,1024,679,1792,37,0,30,1722318948618,538320896,workbench-matmul,6530,679
RAM1024,1024,550461440,7200,21,12140544,222,07ab60a4-385b-494a-9737-1a7e30284503,{'n': 5210},16559,0,16560,9,,10,10,300,16560,,False,0,16957440,1024,738,1024,72,0,320,1722319042991,538320896,workbench-matmul,78,738
RAM640,640,550461440,0,22,12136448,0,a61f581e-1f06-45e2-b158-3e0ec6139ec2,{'n': 110},3,0,4,10,,9,9,0,4,,False,0,2560,1024,301,640,47,0,10,1722318920209,538324992,workbench-matmul,0,301
RAM2944,2944,550461440,11270,21,12140544,7941,38552655-6955-464e-b7c6-a9412d13ee31,{'n': 6410},11689,0,11690,10,,11,11,15774,11690,,False,0,34415360,1024,2078,2944,70,0,640,1722319113258,538320896,workbench-matmul,7833,2078
RAM768,768,550461440,4940,21,12144640,264,711137d7-30c3-46fc-9450-932340d375c4,{'n': 4410},14752,0,14753,10,,10,10,384,14753,,False,0,11330304,1024,561,768,73,0,240,1722318985544,538316800,workbench-matmul,120,561
RAM1280,1280,550461440,6340,21,12140544,760,c5464056-6023-40e9-993f-81895cd5ee12,{'n': 4810},9117,0,9118,10,,11,11,4090,9118,,False,0,11671040,1024,726,1280,56,0,280,1722318986504,538320896,workbench-matmul,3330,726
RAM640,640,550461440,3170,22,12136448,42,c67e3e28-e333-4e09-bfb5-56944335c7b9,{'n': 4110},13746,0,13747,10,1030,9,9,84,13747,,True,1030,8798080,1024,508,640,79,0,360,1722318928734,538324992,workbench-matmul,42,508
RAM2432,2432,550461440,27530,22,12136448,42,f04ebbbf-20a1-44da-ac17-d7dd2aee2afe,{'n': 8010},21910,0,21911,9,1190,9,9,84,21911,,True,1190,53287552,1024,1600,2432,65,0,1960,1722319040533,538324992,workbench-matmul,42,1600
RAM2560,2560,550461440,20,22,12136448,0,a1e158c8-6804-4e97-af33-4d1c7dde8360,{'n': 610},23,0,24,10,,9,9,0,24,,False,0,61440,1024,163,2560,6,0,40,1722318921134,538324992,workbench-matmul,0,163
RAM2816,2816,550461440,44010,21,12140544,760,b40032d3-6818-486b-926f-ee55cbd27619,{'n': 9410},29472,0,29473,10,,11,11,4093,29473,,False,0,82995968,1024,2191,2816,77,0,1730,1722319042380,538320896,workbench-matmul,3333,2191
RAM2816,2816,550461440,920,22,12140544,46419,51a4913a-002e-4062-9450-f85428a7061c,{'n': 2510},697,0,698,10,,10,10,73260,698,,False,0,1965568,1024,263,2816,9,0,130,1722318931562,538320896,workbench-matmul,26841,263
RAM2432,2432,550461440,1850,21,12140544,562,56659c8b-42f2-49d3-a199-7d88fc852d23,{'n': 3210},1564,0,1565,10,,10,10,7616,1565,,False,0,3806080,1024,357,2432,14,0,170,1722318928455,538320896,workbench-matmul,7054,357
RAM1280,1280,550461440,960,21,12140544,0,02d6323b-7fce-4dc3-b324-d25d22ef5ad1,{'n': 7910},5992,1,5993,10,,9,9,0,5993,Runtime exited with error: signal: killed,False,0,7671040,1024,1280,1280,100,failure,1950,1722319134387,538320896,workbench-matmul,0,1280
RAM128,128,550461440,70,22,12136448,0,876935cf-452f-408a-9901-ba4389b5ca3e,{'n': 2710},5799,1,5800,10,1263,9,6,0,5800,Runtime exited with error: signal: killed,True,1263,742400,1024,129,128,100,failure,180,1722318921090,538324992,workbench-matmul,0,129
RAM2688,2688,550461440,6890,21,12140544,7809,706035be-f874-4a54-a53d-bc3bf2cab2a4,{'n': 5010},4889,0,4890,10,,11,11,15770,4890,,False,0,13144320,1024,1641,2688,61,0,270,1722319053206,538320896,workbench-matmul,7961,1641
RAM640,640,550461440,410,21,12140544,222,00fa2c97-43e0-4a44-8a1c-3b6d4ff3bfce,{'n': 6310},8559,1,8560,10,,10,10,300,8560,Runtime exited with error: signal: killed,False,0,5478400,1024,640,640,100,failure,560,1722319066436,538320896,workbench-matmul,78,640
RAM2944,2944,550461440,2050,21,12140544,496,aa4ac3e3-7d62-45d2-b33a-16a08498a4dc,{'n': 3310},1381,0,1382,10,,11,11,3698,1382,,False,0,4068608,1024,528,2944,17,0,110,1722318947649,538320896,workbench-matmul,3202,528
RAM2304,2304,550461440,35330,22,12136448,42,d2eb9cab-febe-4da3-aa3e-0c49d8391180,{'n': 8710},29457,0,29458,10,1213,9,9,84,29458,,True,1213,67871232,1024,1873,2304,81,0,2230,1722319030235,538324992,workbench-matmul,42,1873
,,,,,,,15087e4c-fb07-40ea-8c1b-e67eda7b42aa,{'n': 5910},,,4949,,,,,,,Runtime exited with error: signal: killed,,,,,640,640,,,,1722318953840,,,,
RAM2176,2176,550461440,50,21,12140544,586,63b6e145-3d8e-42bb-9232-28ce6b332314,{'n': 810},30,0,31,10,,10,10,850,31,,False,0,67456,1024,656,2176,30,0,10,1722318943830,538320896,workbench-matmul,264,656
RAM640,640,550461440,430,22,12140544,7747,3c4e20f7-d8b8-42de-af5f-a2df21e3fef3,{'n': 5410},5274,1,5275,10,,10,10,15644,5275,Runtime exited with error: signal: killed,False,0,3376000,1024,640,640,100,failure,1100,1722318948609,538320896,workbench-matmul,7897,640
RAM1536,1536,550461440,18370,21,12140544,264,a2256a80-af46-4e81-be8b-c3142e6f3899,{'n': 6910},23043,0,23044,9,,10,10,384,23044,,False,0,35395584,1024,1215,1536,79,0,480,1722319054929,538320896,workbench-matmul,120,1215
RAM2432,2432,550461440,100,21,12140544,0,4f7103d0-c074-4bfe-8810-382683091ac5,{'n': 1110},82,0,83,10,,10,10,0,83,,False,0,201856,1024,231,2432,9,0,30,1722318924520,538320896,workbench-matmul,0,231
